DateTime,Taxa de câmbio nominal
22/06/2005,"23,695"
21/06/2005,"23,764"
20/06/2005,"23,847"
17/06/2005,"23,865"
16/06/2005,"24,153"
15/06/2005,"24,447"
14/06/2005,"24,367"
13/06/2005,"24,555"
10/6/2005,"24,743"
9/6/2005,"24,883"
8/6/2005,"24,456"
7/6/2005,"24,624"
6/6/2005,"24,568"
3/6/2005,"24,021"
2/6/2005,"24,194"
1/6/2005,"24,278"
31/05/2005,"24,030"
30/05/2005,"23,776"
27/05/2005,"23,926"
25/05/2005,"24,305"
24/05/2005,"24,305"
23/05/2005,"24,291"
20/05/2005,"24,485"
19/05/2005,"24,450"
18/05/2005,"24,628"
17/05/2005,"24,771"
16/05/2005,"24,764"
13/05/2005,"24,707"
12/5/2005,"24,640"
11/5/2005,"24,711"
10/5/2005,"24,642"
9/5/2005,"24,530"
6/5/2005,"24,586"
5/5/2005,"24,679"
4/5/2005,"24,757"
3/5/2005,"24,999"
2/5/2005,"25,138"
29/04/2005,"25,305"
28/04/2005,"25,209"
27/04/2005,"25,187"
26/04/2005,"25,347"
25/04/2005,"25,300"
22/04/2005,"25,384"
20/04/2005,"25,637"
19/04/2005,"25,817"
18/04/2005,"26,149"
15/04/2005,"25,963"
14/04/2005,"25,739"
13/04/2005,"25,590"
12/4/2005,"25,891"
11/4/2005,"25,775"
8/4/2005,"25,934"
7/4/2005,"26,011"
6/4/2005,"26,059"
5/4/2005,"26,247"
4/4/2005,"26,590"
1/4/2005,"26,542"
31/03/2005,"26,654"
30/03/2005,"26,800"
29/03/2005,"27,032"
28/03/2005,"27,377"
24/03/2005,"27,295"
23/03/2005,"27,395"
22/03/2005,"27,052"
21/03/2005,"27,280"
18/03/2005,"27,155"
17/03/2005,"27,514"
16/03/2005,"27,562"
15/03/2005,"27,613"
14/03/2005,"27,515"
11/3/2005,"27,013"
10/3/2005,"27,311"
9/3/2005,"27,105"
8/3/2005,"26,926"
7/3/2005,"26,616"
4/3/2005,"26,607"
3/3/2005,"26,690"
2/3/2005,"26,360"
1/3/2005,"26,003"
28/02/2005,"25,942"
25/02/2005,"26,312"
24/02/2005,"26,090"
23/02/2005,"25,849"
22/02/2005,"25,929"
21/02/2005,"25,754"
18/02/2005,"25,613"
17/02/2005,"25,729"
16/02/2005,"25,918"
15/02/2005,"25,754"
14/02/2005,"25,826"
11/2/2005,"26,165"
10/2/2005,"26,114"
9/2/2005,"26,070"
4/2/2005,"26,022"
3/2/2005,"26,026"
2/2/2005,"26,232"
1/2/2005,"26,122"
31/01/2005,"26,240"
28/01/2005,"26,579"
27/01/2005,"26,637"
26/01/2005,"26,740"
25/01/2005,"26,786"
24/01/2005,"26,772"
21/01/2005,"26,786"
20/01/2005,"27,214"
19/01/2005,"27,177"
18/01/2005,"27,131"
17/01/2005,"26,999"
14/01/2005,"27,066"
13/01/2005,"27,003"
12/1/2005,"27,105"
11/1/2005,"27,098"
10/1/2005,"26,965"
7/1/2005,"27,024"
6/1/2005,"27,199"
5/1/2005,"27,088"
4/1/2005,"26,879"
3/1/2005,"26,674"
31/12/2004,"26,536"
30/12/2004,"26,536"
29/12/2004,"26,828"
28/12/2004,"26,887"
27/12/2004,"26,975"
24/12/2004,"26,904"
23/12/2004,"27,059"
22/12/2004,"26,982"
21/12/2004,"26,884"
20/12/2004,"26,919"
17/12/2004,"27,239"
16/12/2004,"27,285"
15/12/2004,"27,500"
14/12/2004,"27,572"
13/12/2004,"27,689"
10/12/2004,"27,859"
9/12/2004,"27,736"
8/12/2004,"27,656"
7/12/2004,"27,314"
6/12/2004,"27,178"
3/12/2004,"27,087"
2/12/2004,"27,231"
1/12/2004,"27,137"
30/11/2004,"27,299"
29/11/2004,"27,394"
26/11/2004,"27,324"
25/11/2004,"27,503"
24/11/2004,"27,477"
23/11/2004,"27,438"
22/11/2004,"27,672"
19/11/2004,"27,629"
18/11/2004,"27,595"
17/11/2004,"27,666"
16/11/2004,"27,848"
12/11/2004,"27,983"
11/11/2004,"28,192"
10/11/2004,"28,201"
9/11/2004,"28,279"
8/11/2004,"28,291"
5/11/2004,"28,178"
4/11/2004,"28,203"
3/11/2004,"28,296"
1/11/2004,"28,582"
29/10/2004,"28,557"
28/10/2004,"28,647"
27/10/2004,"28,577"
26/10/2004,"28,721"
25/10/2004,"28,809"
22/10/2004,"28,481"
21/10/2004,"28,527"
20/10/2004,"28,839"
19/10/2004,"28,698"
18/10/2004,"28,539"
15/10/2004,"28,615"
14/10/2004,"28,623"
13/10/2004,"28,366"
11/10/2004,"28,310"
8/10/2004,"28,243"
7/10/2004,"28,510"
6/10/2004,"28,354"
5/10/2004,"28,233"
4/10/2004,"28,257"
1/10/2004,"28,505"
30/09/2004,"28,578"
29/09/2004,"28,594"
28/09/2004,"28,684"
27/09/2004,"28,720"
24/09/2004,"28,727"
23/09/2004,"28,717"
22/09/2004,"28,669"
21/09/2004,"28,729"
20/09/2004,"28,668"
17/09/2004,"28,736"
16/09/2004,"28,884"
15/09/2004,"29,034"
14/09/2004,"29,117"
13/09/2004,"29,052"
10/9/2004,"28,980"
9/9/2004,"29,020"
8/9/2004,"29,006"
6/9/2004,"29,134"
3/9/2004,"29,281"
2/9/2004,"29,353"
1/9/2004,"29,290"
31/08/2004,"29,330"
30/08/2004,"29,480"
27/08/2004,"29,563"
26/08/2004,"29,533"
25/08/2004,"29,504"
24/08/2004,"29,568"
23/08/2004,"29,679"
20/08/2004,"29,734"
19/08/2004,"29,785"
18/08/2004,"29,914"
17/08/2004,"29,981"
16/08/2004,"30,138"
13/08/2004,"30,227"
12/8/2004,"30,299"
11/8/2004,"30,384"
10/8/2004,"30,277"
9/8/2004,"30,388"
6/8/2004,"30,481"
5/8/2004,"30,629"
4/8/2004,"30,571"
3/8/2004,"30,542"
2/8/2004,"30,458"
30/07/2004,"30,260"
29/07/2004,"30,366"
28/07/2004,"30,549"
27/07/2004,"30,662"
26/07/2004,"30,565"
23/07/2004,"30,457"
22/07/2004,"30,384"
21/07/2004,"30,239"
20/07/2004,"30,033"
19/07/2004,"29,931"
16/07/2004,"30,013"
15/07/2004,"30,207"
14/07/2004,"30,276"
13/07/2004,"30,412"
12/7/2004,"30,363"
9/7/2004,"30,420"
8/7/2004,"30,467"
7/7/2004,"30,359"
6/7/2004,"30,410"
5/7/2004,"30,308"
2/7/2004,"30,494"
1/7/2004,"30,739"
30/06/2004,"31,067"
29/06/2004,"31,175"
28/06/2004,"31,239"
25/06/2004,"31,088"
24/06/2004,"31,022"
23/06/2004,"31,250"
22/06/2004,"31,333"
21/06/2004,"31,290"
18/06/2004,"31,380"
17/06/2004,"31,272"
16/06/2004,"31,397"
15/06/2004,"31,372"
14/06/2004,"31,643"
11/6/2004,"31,394"
9/6/2004,"31,158"
8/6/2004,"31,147"
7/6/2004,"31,111"
4/6/2004,"31,327"
3/6/2004,"31,435"
2/6/2004,"31,294"
1/6/2004,"31,559"
31/05/2004,"31,283"
28/05/2004,"30,953"
27/05/2004,"31,516"
26/05/2004,"31,562"
25/05/2004,"31,568"
24/05/2004,"31,790"
21/05/2004,"32,043"
20/05/2004,"31,805"
19/05/2004,"31,051"
18/05/2004,"31,161"
17/05/2004,"31,212"
14/05/2004,"30,974"
13/05/2004,"31,271"
12/5/2004,"31,203"
11/5/2004,"31,043"
10/5/2004,"31,241"
7/5/2004,"30,496"
6/5/2004,"29,891"
5/5/2004,"29,608"
4/5/2004,"29,688"
3/5/2004,"29,561"
30/04/2004,"29,439"
29/04/2004,"29,514"
28/04/2004,"29,327"
27/04/2004,"29,153"
26/04/2004,"29,077"
23/04/2004,"29,165"
22/04/2004,"29,297"
20/04/2004,"29,178"
19/04/2004,"29,093"
16/04/2004,"29,145"
15/04/2004,"29,056"
14/04/2004,"28,948"
13/04/2004,"28,851"
12/4/2004,"28,847"
8/4/2004,"28,794"
7/4/2004,"28,765"
6/4/2004,"28,735"
5/4/2004,"28,843"
2/4/2004,"28,922"
1/4/2004,"28,896"
31/03/2004,"29,078"
30/03/2004,"29,208"
29/03/2004,"29,357"
26/03/2004,"29,402"
25/03/2004,"29,329"
24/03/2004,"29,256"
23/03/2004,"29,136"
22/03/2004,"29,099"
19/03/2004,"28,992"
18/03/2004,"29,127"
17/03/2004,"29,062"
16/03/2004,"28,993"
15/03/2004,"29,005"
12/3/2004,"29,055"
11/3/2004,"29,124"
10/3/2004,"28,883"
9/3/2004,"28,750"
8/3/2004,"28,744"
5/3/2004,"28,782"
4/3/2004,"28,870"
3/3/2004,"28,804"
2/3/2004,"29,078"
1/3/2004,"28,937"
27/02/2004,"29,130"
26/02/2004,"29,361"
25/02/2004,"29,395"
20/02/2004,"29,870"
19/02/2004,"29,501"
18/02/2004,"29,288"
17/02/2004,"29,117"
16/02/2004,"29,058"
13/02/2004,"29,077"
12/2/2004,"29,034"
11/2/2004,"29,245"
10/2/2004,"29,190"
9/2/2004,"29,333"
6/2/2004,"29,492"
5/2/2004,"29,327"
4/2/2004,"29,098"
3/2/2004,"29,318"
2/2/2004,"29,478"
30/01/2004,"29,401"
29/01/2004,"29,228"
28/01/2004,"28,777"
27/01/2004,"28,579"
26/01/2004,"28,423"
23/01/2004,"28,427"
22/01/2004,"28,409"
21/01/2004,"28,409"
20/01/2004,"28,374"
19/01/2004,"28,411"
16/01/2004,"28,176"
15/01/2004,"28,118"
14/01/2004,"28,134"
13/01/2004,"28,014"
12/1/2004,"28,155"
9/1/2004,"28,414"
8/1/2004,"28,580"
7/1/2004,"28,715"
6/1/2004,"28,500"
5/1/2004,"28,619"
2/1/2004,"28,854"
31/12/2003,"28,884"
30/12/2003,"28,884"
29/12/2003,"28,875"
26/12/2003,"28,986"
24/12/2003,"29,074"
23/12/2003,"29,167"
22/12/2003,"29,231"
19/12/2003,"29,270"
18/12/2003,"29,333"
17/12/2003,"29,373"
16/12/2003,"29,312"
15/12/2003,"29,285"
12/12/2003,"29,412"
11/12/2003,"29,426"
10/12/2003,"29,421"
9/12/2003,"29,342"
8/12/2003,"29,414"
5/12/2003,"29,390"
4/12/2003,"29,395"
3/12/2003,"29,308"
2/12/2003,"29,265"
1/12/2003,"29,333"
28/11/2003,"29,486"
27/11/2003,"29,469"
26/11/2003,"29,353"
25/11/2003,"29,238"
24/11/2003,"29,262"
21/11/2003,"29,293"
20/11/2003,"29,472"
19/11/2003,"29,499"
18/11/2003,"29,413"
17/11/2003,"29,538"
14/11/2003,"29,410"
13/11/2003,"29,188"
12/11/2003,"29,104"
11/11/2003,"28,947"
10/11/2003,"28,799"
7/11/2003,"28,691"
6/11/2003,"28,700"
5/11/2003,"28,588"
4/11/2003,"28,599"
3/11/2003,"28,551"
31/10/2003,"28,554"
30/10/2003,"28,432"
29/10/2003,"28,529"
28/10/2003,"28,667"
27/10/2003,"28,720"
24/10/2003,"28,687"
23/10/2003,"28,690"
22/10/2003,"28,594"
21/10/2003,"28,634"
20/10/2003,"28,831"
17/10/2003,"28,627"
16/10/2003,"28,401"
15/10/2003,"28,260"
14/10/2003,"28,417"
13/10/2003,"28,363"
10/10/2003,"28,393"
9/10/2003,"28,414"
8/10/2003,"28,436"
7/10/2003,"28,693"
6/10/2003,"28,745"
3/10/2003,"28,867"
2/10/2003,"28,981"
1/10/2003,"29,026"
30/09/2003,"29,226"
29/09/2003,"29,366"
26/09/2003,"29,365"
25/09/2003,"29,298"
24/09/2003,"29,236"
23/09/2003,"29,137"
22/09/2003,"29,013"
19/09/2003,"29,057"
18/09/2003,"28,967"
17/09/2003,"28,959"
16/09/2003,"28,959"
15/09/2003,"28,890"
12/9/2003,"28,951"
11/9/2003,"28,983"
10/9/2003,"29,117"
9/9/2003,"29,298"
8/9/2003,"29,147"
5/9/2003,"29,208"
4/9/2003,"29,410"
3/9/2003,"29,560"
2/9/2003,"29,781"
1/9/2003,"29,832"
29/08/2003,"29,657"
28/08/2003,"29,523"
27/08/2003,"29,726"
26/08/2003,"29,888"
25/08/2003,"29,887"
22/08/2003,"29,918"
21/08/2003,"30,024"
20/08/2003,"30,002"
19/08/2003,"29,965"
18/08/2003,"29,840"
15/08/2003,"29,922"
14/08/2003,"30,132"
13/08/2003,"30,301"
12/8/2003,"30,229"
11/8/2003,"29,937"
8/8/2003,"29,884"
7/8/2003,"30,061"
6/8/2003,"30,382"
5/8/2003,"30,358"
4/8/2003,"30,732"
1/8/2003,"29,998"
31/07/2003,"29,647"
30/07/2003,"29,465"
29/07/2003,"29,147"
28/07/2003,"28,957"
25/07/2003,"28,877"
24/07/2003,"28,953"
23/07/2003,"28,870"
22/07/2003,"28,818"
21/07/2003,"28,820"
18/07/2003,"28,766"
17/07/2003,"28,555"
16/07/2003,"28,669"
15/07/2003,"28,546"
14/07/2003,"28,745"
11/7/2003,"29,021"
10/7/2003,"28,914"
9/7/2003,"28,663"
8/7/2003,"28,815"
7/7/2003,"28,686"
4/7/2003,"28,291"
3/7/2003,"28,324"
2/7/2003,"28,211"
1/7/2003,"28,435"
30/06/2003,"28,712"
27/06/2003,"28,804"
26/06/2003,"28,932"
25/06/2003,"28,551"
24/06/2003,"28,608"
23/06/2003,"28,780"
20/06/2003,"28,925"
18/06/2003,"28,894"
17/06/2003,"28,736"
16/06/2003,"28,500"
13/06/2003,"28,562"
12/6/2003,"28,612"
11/6/2003,"28,684"
10/6/2003,"28,595"
9/6/2003,"28,674"
6/6/2003,"28,483"
5/6/2003,"28,921"
4/6/2003,"29,104"
3/6/2003,"29,632"
2/6/2003,"29,772"
30/05/2003,"29,648"
29/05/2003,"29,480"
28/05/2003,"30,132"
27/05/2003,"30,249"
26/05/2003,"29,557"
23/05/2003,"29,437"
22/05/2003,"29,834"
21/05/2003,"30,101"
20/05/2003,"30,133"
19/05/2003,"29,807"
16/05/2003,"29,723"
15/05/2003,"29,294"
14/05/2003,"28,894"
13/05/2003,"28,645"
12/5/2003,"28,749"
9/5/2003,"28,794"
8/5/2003,"29,169"
7/5/2003,"29,631"
6/5/2003,"30,269"
5/5/2003,"29,837"
2/5/2003,"29,151"
30/04/2003,"28,890"
29/04/2003,"29,243"
28/04/2003,"29,907"
25/04/2003,"30,115"
24/04/2003,"30,021"
23/04/2003,"30,139"
22/04/2003,"30,631"
17/04/2003,"30,281"
16/04/2003,"30,744"
15/04/2003,"31,146"
14/04/2003,"31,810"
11/4/2003,"32,139"
10/4/2003,"32,149"
9/4/2003,"31,849"
8/4/2003,"31,641"
7/4/2003,"31,715"
4/4/2003,"32,461"
3/4/2003,"32,555"
2/4/2003,"32,787"
1/4/2003,"33,351"
31/03/2003,"33,523"
28/03/2003,"33,749"
27/03/2003,"34,023"
26/03/2003,"33,739"
25/03/2003,"33,884"
24/03/2003,"34,062"
21/03/2003,"34,454"
20/03/2003,"34,822"
19/03/2003,"34,568"
18/03/2003,"34,300"
17/03/2003,"34,434"
14/03/2003,"33,950"
13/03/2003,"34,285"
12/3/2003,"34,755"
11/3/2003,"35,053"
10/3/2003,"35,273"
7/3/2003,"35,002"
6/3/2003,"35,252"
5/3/2003,"35,629"
28/02/2003,"35,624"
27/02/2003,"35,842"
26/02/2003,"35,809"
25/02/2003,"36,005"
24/02/2003,"35,862"
21/02/2003,"36,089"
20/02/2003,"36,059"
19/02/2003,"35,927"
18/02/2003,"35,881"
17/02/2003,"36,224"
14/02/2003,"36,572"
13/02/2003,"36,351"
12/2/2003,"35,995"
11/2/2003,"35,729"
10/2/2003,"36,034"
7/2/2003,"35,794"
6/2/2003,"36,037"
5/2/2003,"35,837"
4/2/2003,"35,398"
3/2/2003,"34,922"
31/01/2003,"35,250"
30/01/2003,"35,688"
29/01/2003,"36,409"
28/01/2003,"36,304"
27/01/2003,"36,615"
24/01/2003,"35,915"
23/01/2003,"34,893"
22/01/2003,"35,181"
21/01/2003,"34,394"
20/01/2003,"34,095"
17/01/2003,"33,624"
16/01/2003,"32,929"
15/01/2003,"32,975"
14/01/2003,"32,750"
13/01/2003,"32,948"
10/1/2003,"32,910"
9/1/2003,"33,289"
8/1/2003,"33,116"
7/1/2003,"33,415"
6/1/2003,"33,656"
3/1/2003,"34,690"
2/1/2003,"35,216"
31/12/2002,"35,325"
30/12/2002,"35,325"
27/12/2002,"35,405"
26/12/2002,"35,243"
24/12/2002,"35,002"
23/12/2002,"34,939"
20/12/2002,"34,270"
19/12/2002,"35,039"
18/12/2002,"35,308"
17/12/2002,"35,819"
16/12/2002,"36,310"
13/12/2002,"37,334"
12/12/2002,"37,527"
11/12/2002,"37,946"
10/12/2002,"37,677"
9/12/2002,"37,972"
6/12/2002,"37,518"
5/12/2002,"37,506"
4/12/2002,"37,041"
3/12/2002,"36,617"
2/12/2002,"36,152"
29/11/2002,"36,357"
28/11/2002,"36,022"
27/11/2002,"35,890"
26/11/2002,"35,864"
25/11/2002,"35,484"
22/11/2002,"35,608"
21/11/2002,"35,095"
20/11/2002,"35,138"
19/11/2002,"35,539"
18/11/2002,"35,881"
14/11/2002,"36,789"
13/11/2002,"36,334"
12/11/2002,"35,519"
11/11/2002,"35,027"
8/11/2002,"35,263"
7/11/2002,"36,210"
6/11/2002,"35,968"
5/11/2002,"35,617"
4/11/2002,"35,410"
1/11/2002,"36,105"
31/10/2002,"36,442"
30/10/2002,"37,435"
29/10/2002,"38,203"
28/10/2002,"37,398"
25/10/2002,"38,007"
24/10/2002,"38,609"
23/10/2002,"38,696"
22/10/2002,"39,544"
21/10/2002,"39,117"
18/10/2002,"38,751"
17/10/2002,"39,237"
16/10/2002,"38,736"
15/10/2002,"38,559"
14/10/2002,"38,605"
11/10/2002,"39,227"
10/10/2002,"39,220"
9/10/2002,"38,512"
8/10/2002,"37,009"
7/10/2002,"36,957"
4/10/2002,"36,585"
3/10/2002,"36,944"
2/10/2002,"35,928"
1/10/2002,"37,459"
30/09/2002,"38,941"
27/09/2002,"38,533"
26/09/2002,"37,508"
25/09/2002,"37,249"
24/09/2002,"36,208"
23/09/2002,"35,440"
20/09/2002,"34,269"
19/09/2002,"33,835"
18/09/2002,"33,232"
17/09/2002,"32,240"
16/09/2002,"31,876"
13/09/2002,"31,498"
12/9/2002,"31,231"
11/9/2002,"31,145"
10/9/2002,"31,298"
9/9/2002,"31,304"
6/9/2002,"31,775"
5/9/2002,"31,504"
4/9/2002,"31,317"
3/9/2002,"30,890"
2/9/2002,"30,278"
30/08/2002,"30,215"
29/08/2002,"31,231"
28/08/2002,"31,211"
27/08/2002,"30,941"
26/08/2002,"30,780"
23/08/2002,"31,128"
22/08/2002,"31,409"
21/08/2002,"30,786"
20/08/2002,"30,915"
19/08/2002,"31,134"
16/08/2002,"31,612"
15/08/2002,"31,904"
14/08/2002,"31,957"
13/08/2002,"32,086"
12/8/2002,"30,971"
9/8/2002,"29,956"
8/8/2002,"28,875"
7/8/2002,"30,590"
6/8/2002,"32,062"
5/8/2002,"30,724"
2/8/2002,"30,294"
1/8/2002,"33,267"
31/07/2002,"34,277"
30/07/2002,"32,684"
29/07/2002,"31,441"
26/07/2002,"30,169"
25/07/2002,"29,814"
24/07/2002,"29,471"
23/07/2002,"29,124"
22/07/2002,"28,808"
19/07/2002,"28,663"
18/07/2002,"28,764"
17/07/2002,"28,775"
16/07/2002,"28,663"
15/07/2002,"28,447"
12/7/2002,"28,139"
11/7/2002,"28,224"
10/7/2002,"28,533"
9/7/2002,"28,543"
8/7/2002,"28,703"
5/7/2002,"28,738"
4/7/2002,"28,473"
3/7/2002,"28,609"
2/7/2002,"29,133"
1/7/2002,"28,587"
28/06/2002,"28,436"
27/06/2002,"28,585"
26/06/2002,"28,576"
25/06/2002,"27,987"
24/06/2002,"28,261"
21/06/2002,"27,902"
20/06/2002,"27,497"
19/06/2002,"27,022"
18/06/2002,"26,692"
17/06/2002,"26,815"
14/06/2002,"27,173"
13/06/2002,"26,914"
12/6/2002,"27,478"
11/6/2002,"26,656"
10/6/2002,"26,359"
7/6/2002,"26,700"
6/6/2002,"26,410"
5/6/2002,"26,078"
4/6/2002,"25,689"
3/6/2002,"25,405"
31/05/2002,"25,212"
29/05/2002,"25,193"
28/05/2002,"25,240"
27/05/2002,"25,220"
24/05/2002,"25,232"
23/05/2002,"25,288"
22/05/2002,"25,008"
21/05/2002,"24,779"
20/05/2002,"24,729"
17/05/2002,"24,755"
16/05/2002,"24,791"
15/05/2002,"25,109"
14/05/2002,"25,146"
13/05/2002,"24,944"
10/5/2002,"24,830"
9/5/2002,"24,511"
8/5/2002,"24,333"
7/5/2002,"24,166"
6/5/2002,"24,319"
3/5/2002,"24,141"
2/5/2002,"23,762"
30/04/2002,"23,617"
29/04/2002,"23,681"
26/04/2002,"23,550"
25/04/2002,"23,658"
24/04/2002,"23,560"
23/04/2002,"23,479"
22/04/2002,"23,339"
19/04/2002,"23,261"
18/04/2002,"23,319"
17/04/2002,"23,157"
16/04/2002,"23,164"
15/04/2002,"23,172"
12/4/2002,"22,980"
11/4/2002,"22,701"
10/4/2002,"22,720"
9/4/2002,"22,834"
8/4/2002,"22,899"
5/4/2002,"22,916"
4/4/2002,"23,110"
3/4/2002,"22,969"
2/4/2002,"23,014"
1/4/2002,"23,212"
28/03/2002,"23,228"
27/03/2002,"23,363"
26/03/2002,"23,494"
25/03/2002,"23,633"
22/03/2002,"23,500"
21/03/2002,"23,467"
20/03/2002,"23,372"
19/03/2002,"23,424"
18/03/2002,"23,398"
15/03/2002,"23,534"
14/03/2002,"23,433"
13/03/2002,"23,360"
12/3/2002,"23,488"
11/3/2002,"23,479"
8/3/2002,"23,574"
7/3/2002,"23,655"
6/3/2002,"23,512"
5/3/2002,"23,243"
4/3/2002,"23,424"
1/3/2002,"23,588"
28/02/2002,"23,474"
27/02/2002,"23,819"
26/02/2002,"23,939"
25/02/2002,"24,054"
22/02/2002,"24,265"
21/02/2002,"24,233"
20/02/2002,"24,276"
19/02/2002,"24,241"
18/02/2002,"24,276"
15/02/2002,"24,372"
14/02/2002,"24,241"
13/02/2002,"24,224"
8/2/2002,"24,683"
7/2/2002,"24,510"
6/2/2002,"24,198"
5/2/2002,"24,206"
4/2/2002,"24,220"
1/2/2002,"24,153"
31/01/2002,"24,175"
30/01/2002,"24,376"
29/01/2002,"24,226"
28/01/2002,"24,220"
25/01/2002,"24,038"
24/01/2002,"23,973"
23/01/2002,"23,796"
22/01/2002,"23,659"
21/01/2002,"23,734"
18/01/2002,"23,744"
17/01/2002,"23,633"
16/01/2002,"23,859"
15/01/2002,"23,697"
14/01/2002,"24,064"
11/1/2002,"24,160"
10/1/2002,"23,888"
9/1/2002,"23,786"
8/1/2002,"23,446"
7/1/2002,"23,420"
4/1/2002,"23,093"
3/1/2002,"22,924"
2/1/2002,"23,058"
31/12/2001,"23,196"
28/12/2001,"23,196"
27/12/2001,"23,207"
26/12/2001,"23,137"
24/12/2001,"23,370"
21/12/2001,"23,303"
20/12/2001,"23,194"
19/12/2001,"22,922"
18/12/2001,"23,422"
17/12/2001,"23,572"
14/12/2001,"23,832"
13/12/2001,"23,839"
12/12/2001,"23,543"
11/12/2001,"23,409"
10/12/2001,"23,571"
7/12/2001,"23,997"
6/12/2001,"24,427"
5/12/2001,"24,298"
4/12/2001,"24,281"
3/12/2001,"24,664"
30/11/2001,"25,279"
29/11/2001,"25,064"
28/11/2001,"24,849"
27/11/2001,"24,596"
26/11/2001,"24,886"
23/11/2001,"25,126"
22/11/2001,"25,375"
21/11/2001,"25,403"
20/11/2001,"25,342"
19/11/2001,"25,146"
16/11/2001,"25,384"
14/11/2001,"25,291"
13/11/2001,"25,262"
12/11/2001,"25,494"
9/11/2001,"25,339"
8/11/2001,"25,563"
7/11/2001,"26,047"
6/11/2001,"25,995"
5/11/2001,"26,200"
1/11/2001,"26,812"
31/10/2001,"27,063"
30/10/2001,"27,223"
29/10/2001,"27,238"
26/10/2001,"27,282"
25/10/2001,"27,420"
24/10/2001,"27,430"
23/10/2001,"27,160"
22/10/2001,"27,168"
19/10/2001,"27,565"
18/10/2001,"27,417"
17/10/2001,"27,203"
16/10/2001,"27,518"
15/10/2001,"27,782"
11/10/2001,"27,791"
10/10/2001,"27,776"
9/10/2001,"27,789"
8/10/2001,"27,820"
5/10/2001,"27,532"
4/10/2001,"27,318"
3/10/2001,"27,279"
2/10/2001,"27,030"
1/10/2001,"26,858"
28/09/2001,"26,705"
27/09/2001,"27,042"
26/09/2001,"27,256"
25/09/2001,"27,125"
24/09/2001,"27,667"
21/09/2001,"27,999"
20/09/2001,"27,314"
19/09/2001,"27,057"
18/09/2001,"26,785"
17/09/2001,"26,671"
14/09/2001,"26,978"
13/09/2001,"26,970"
12/9/2001,"26,733"
11/9/2001,"26,361"
10/9/2001,"26,005"
6/9/2001,"25,919"
5/9/2001,"25,661"
4/9/2001,"25,634"
3/9/2001,"25,582"
31/08/2001,"25,509"
30/08/2001,"25,395"
29/08/2001,"25,466"
28/08/2001,"25,556"
27/08/2001,"25,577"
24/08/2001,"25,492"
23/08/2001,"25,274"
22/08/2001,"25,223"
21/08/2001,"25,345"
20/08/2001,"25,298"
17/08/2001,"25,227"
16/08/2001,"24,869"
15/08/2001,"24,997"
14/08/2001,"25,132"
13/08/2001,"24,902"
10/8/2001,"24,834"
9/8/2001,"24,660"
8/8/2001,"24,696"
7/8/2001,"24,455"
6/8/2001,"24,682"
3/8/2001,"24,876"
2/8/2001,"24,869"
1/8/2001,"24,927"
31/07/2001,"24,305"
30/07/2001,"24,326"
27/07/2001,"24,963"
26/07/2001,"24,828"
25/07/2001,"24,906"
24/07/2001,"24,239"
23/07/2001,"24,100"
20/07/2001,"24,565"
19/07/2001,"25,024"
18/07/2001,"24,688"
17/07/2001,"25,296"
16/07/2001,"25,971"
13/07/2001,"25,530"
12/7/2001,"25,415"
11/7/2001,"25,292"
10/7/2001,"24,794"
9/7/2001,"24,540"
6/7/2001,"24,935"
5/7/2001,"24,105"
4/7/2001,"23,899"
3/7/2001,"23,387"
2/7/2001,"23,241"
29/06/2001,"23,041"
28/06/2001,"22,915"
27/06/2001,"23,228"
26/06/2001,"23,131"
25/06/2001,"22,989"
22/06/2001,"23,288"
21/06/2001,"24,046"
20/06/2001,"24,740"
19/06/2001,"24,667"
18/06/2001,"24,578"
15/06/2001,"24,071"
13/06/2001,"24,070"
12/6/2001,"23,898"
11/6/2001,"23,714"
8/6/2001,"23,611"
7/6/2001,"23,872"
6/6/2001,"23,813"
5/6/2001,"23,887"
4/6/2001,"23,621"
1/6/2001,"23,825"
31/05/2001,"23,592"
30/05/2001,"23,588"
29/05/2001,"23,417"
28/05/2001,"23,257"
25/05/2001,"23,395"
24/05/2001,"23,486"
23/05/2001,"23,419"
22/05/2001,"23,054"
21/05/2001,"23,270"
18/05/2001,"22,933"
17/05/2001,"23,028"
16/05/2001,"23,211"
15/05/2001,"23,376"
14/05/2001,"23,054"
11/5/2001,"22,855"
10/5/2001,"22,687"
9/5/2001,"22,578"
8/5/2001,"22,311"
7/5/2001,"21,949"
4/5/2001,"22,179"
3/5/2001,"22,345"
2/5/2001,"22,231"
30/04/2001,"21,839"
27/04/2001,"22,172"
26/04/2001,"22,533"
25/04/2001,"23,003"
24/04/2001,"22,530"
23/04/2001,"22,578"
20/04/2001,"22,356"
19/04/2001,"21,874"
18/04/2001,"21,742"
17/04/2001,"21,880"
16/04/2001,"21,817"
12/4/2001,"21,565"
11/4/2001,"21,376"
10/4/2001,"21,414"
9/4/2001,"21,634"
6/4/2001,"21,513"
5/4/2001,"21,581"
4/4/2001,"21,624"
3/4/2001,"21,724"
2/4/2001,"21,576"
30/03/2001,"21,608"
29/03/2001,"21,361"
28/03/2001,"21,162"
27/03/2001,"21,228"
26/03/2001,"21,365"
23/03/2001,"21,578"
22/03/2001,"21,411"
21/03/2001,"20,992"
20/03/2001,"20,921"
19/03/2001,"21,269"
16/03/2001,"21,209"
